                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          3.0000000000000004E+001          2.0000000000000000E+001          6.3095734448019334E+000                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230326" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             100          1.0053820561369476E+006          6.3719309169048843E+000          5.3198075573892005E+001          1.6978945391361052E+002          2.5259992838651590E+002          2.2009397225582138E+001          1.8358519768437557E+001         -6.3846589005951626E-001         -1.0000000000000000E+000          2.9754489759421656E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5728377775705118E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5728377775705118E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7178088301146242E+054         -4.2595171281231101E+038          0.0000000000000000E+000         -3.6256881877932371E+035         -4.2558914399353170E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             105          1.0733893917393454E+006          6.3766250225071106E+000          5.3217661030139467E+001          1.6978949249930534E+002          2.5244434378246834E+002          2.2014598738315058E+001          1.8368019145049107E+001         -6.3631986043581645E-001         -1.0000000000000000E+000          2.9736156232812956E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5669565492118060E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5669565492118060E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7168868185008168E+054         -4.3207127055050283E+038          0.0000000000000000E+000         -3.6158993085478615E+035         -4.3170968061964800E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             110          1.1408044963153629E+006          6.3813469229732451E+000          5.3237355270425354E+001          1.6978953072352667E+002          2.5228801242049258E+002          2.2019827457557927E+001          1.8377573117433602E+001         -6.3417267303392544E-001         -1.0000000000000000E+000          2.9717734815028219E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5610849644873523E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5610849644873523E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7159597148748082E+054         -4.3827079147612935E+038          0.0000000000000000E+000         -3.6060856601621829E+035         -4.3791018291011311E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             115          1.2076251396989648E+006          6.3860961686196500E+000          5.3257156299086091E+001          1.6978956858594566E+002          2.5213095189861426E+002          2.2025082824546246E+001          1.8387180748967083E+001         -6.3202266280154984E-001         -1.0000000000000000E+000          2.9699227578988552E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5552243625599642E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5552243625599642E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7150276130026799E+054         -4.4454978948406499E+038          0.0000000000000000E+000         -3.5962477288882341E+035         -4.4419016471117614E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             120          1.2738485319925512E+006          6.3908722119651244E+000          5.3277061715199586E+001          1.6978960608583262E+002          2.5197318298365676E+002          2.2030364173527584E+001          1.8396840905772837E+001         -6.2986382074393399E-001         -1.0000000000000000E+000          2.9680636970943727E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5493806335861926E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5493806335861926E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7140906257083666E+054         -4.5090297873987168E+038          0.0000000000000000E+000         -3.5863874938771137E+035         -4.5054433999048401E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             125          1.3394768150351511E+006          6.3956748013787985E+000          5.3297070353051133E+001          1.6978964322542063E+002          2.5181471661009650E+002          2.2035671166958998E+001          1.8406553052899991E+001         -6.2769348155118432E-001         -1.0000000000000000E+000          2.9661964278442532E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5435549803986497E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5435549803986497E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7131488076396414E+054         -4.5732968243104260E+038          0.0000000000000000E+000         -3.5765059155049220E+035         -4.5697203183949211E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             130          1.4045247071665344E+006          6.4005045867573385E+000          5.3317184801796749E+001          1.6978968001463534E+002          2.5165553398318548E+002          2.2041004462917233E+001          1.8416318478329810E+001         -6.2551035012098866E-001         -1.0000000000000000E+000          2.9643207285801292E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5377483669576995E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5377483669576995E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7122020366631753E+054         -4.6382947133372559E+038          0.0000000000000000E+000         -3.5666021406237733E+035         -4.6347281111966318E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             135          1.4689938264719220E+006          6.4053612487559990E+000          5.3337403611898800E+001          1.6978971645531229E+002          2.5149564830357431E+002          2.2046363648156557E+001          1.8426136509814025E+001         -6.2331331302524740E-001         -1.0000000000000000E+000          2.9624367547579546E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5319645886536657E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5319645886536657E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7112503807796953E+054         -4.7039872408682198E+038          0.0000000000000000E+000         -3.5566773655098080E+035         -4.7004305635027104E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             140          1.5328819950423504E+006          6.4102441356995268E+000          5.3357723952647390E+001          1.6978975254688868E+002          2.5133508365210068E+002          2.2051747943894373E+001          1.8436005803824969E+001         -6.2109891317986088E-001         -1.0000000000000000E+000          2.9605447900360495E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5262051286578533E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5262051286578533E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7102939729941858E+054         -4.7703609721301103E+038          0.0000000000000000E+000         -3.5467332532440930E+035         -4.7668142388768663E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             145          1.5961964331464425E+006          6.4151532622058163E+000          5.3378145768147007E+001          1.6978978829453143E+002          2.5117384214345228E+002          2.2057157307025694E+001          1.8445926364048272E+001         -6.1886563254577709E-001         -1.0000000000000000E+000          2.9586448592272852E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.5204734375220710E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.5204734375220710E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          3.7093328156696909E+054         -4.8373800752702059E+038          0.0000000000000000E+000         -3.5367697997819471E+035         -4.8338433054704241E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
