                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r22.11.1"          3.0000000000000004E+001          2.0000000000000000E+001          1.2589254117941676E+001                       "gfortran"                         "12.1.0"            "x86_64-linux-22.6.1"                       "20230326" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                               5          1.5096045125668331E+002          1.2589271886373091E+001          8.3899897831848961E+001          1.3486810212057421E+002          2.0230191520211994E+002          3.4772509155846244E+001          2.8896073370180808E+001         -7.8812985408076586E-001         -1.0000000000000000E+000          2.9999964709410506E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6414842765765476E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6414842765765476E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6959053595313418E+054         -4.5304623325994042E+038          0.0000000000000000E+000         -7.4975225774070000E+034         -4.5297125803416631E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              10          5.2659836132771352E+002          1.2589313441453145E+001          8.3900036293541234E+001          1.3486810214615178E+002          2.0230135867504237E+002          3.4772546117232991E+001          2.8896140325641756E+001         -7.8619755747920661E-001         -1.0000000000000000E+000          2.9999882174632450E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6670074423583783E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6670074423583783E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6959001909490930E+054         -4.2719399690855691E+038          0.0000000000000000E+000         -7.4974408753280188E+034         -4.2711902249980366E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              15          1.4613056857156589E+003          1.2589412544840084E+001          8.3900366504623946E+001          1.3486810220996321E+002          2.0230003143613263E+002          3.4772634264052378E+001          2.8896300005442644E+001         -7.8605838714801268E-001         -1.0000000000000000E+000          2.9999685340154212E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6771881421835868E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6771881421835868E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6958878644004648E+054         -4.1730123096480847E+038          0.0000000000000000E+000         -7.4972470119200576E+034         -4.1722625849468927E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              20          3.7871566151366706E+003          1.2589672675539923E+001          8.3901233252546078E+001          1.3486810237007700E+002          2.0229654773529231E+002          3.4772865634346793E+001          2.8896719138067787E+001         -7.9010815485873886E-001         -1.0000000000000000E+000          2.9999168695974117E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6385626588138731E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6385626588138731E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6958555099066682E+054         -4.5611827978828813E+038          0.0000000000000000E+000         -7.4967448841965603E+034         -4.5604331233944618E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              25          9.5746179998335629E+003          1.2590348977548148E+001          8.3903486632138964E+001          1.3486810277705575E+002          2.0228749114559551E+002          3.4773467144830391E+001          2.8897808812251895E+001         -7.9390888091273826E-001         -1.0000000000000000E+000          2.9997825576294730E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6396598760565428E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6396598760565428E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6957713951363113E+054         -4.5499199576610961E+038          0.0000000000000000E+000         -7.4954227658504285E+034         -4.5491704153845111E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              30          2.3975673912602524E+004          1.2591986457210579E+001          8.3908942298633434E+001          1.3486810383613474E+002          2.0226556595580800E+002          3.4774923391318133E+001          2.8900447103967114E+001         -7.9372670189621852E-001         -1.0000000000000000E+000          2.9994573987866168E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6471261439320743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6471261439320743E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6955677385305514E+054         -4.4729616654391915E+038          0.0000000000000000E+000         -7.4922229250731565E+034         -4.4722124431466844E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              35          5.9810109361463787E+004          1.2596063136433752E+001          8.3922523125085746E+001          1.3486810677077679E+002          2.0221099877273627E+002          3.4778548015017364E+001          2.8907015068116262E+001         -7.9249205944575285E-001         -1.0000000000000000E+000          2.9986481402369815E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6455685338314989E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6455685338314989E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6950607505555093E+054         -4.4904826956547664E+038          0.0000000000000000E+000         -7.4842804885503131E+034         -4.4897342676059114E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              40          1.4170946044198424E+005          1.2605456004912917E+001          8.3953805222084043E+001          1.3486811490576972E+002          2.0208537098823416E+002          3.4786894742106170E+001          2.8922146113117606E+001         -7.9006260738978473E-001         -1.0000000000000000E+000          2.9967849870138416E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6410545359401771E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6410545359401771E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6938928418159309E+054         -4.5407733719619617E+038          0.0000000000000000E+000         -7.4650742970288731E+034         -4.5400268645322590E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                              45          2.1863622828239598E+005          1.2614394274722795E+001          8.3983562582583076E+001          1.3486812236978241E+002          2.0196595430155881E+002          3.4794832119124166E+001          2.8936542380935446E+001         -7.8807139522715641E-001         -1.0000000000000000E+000          2.9950139551554972E+001          2.0000000000000000E+001         -9.8999999999999986E+001         -6.6357351369698998E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -6.6357351369698998E+000         -9.8999999999999986E+001          1.0000000000000000E+000          0.0000000000000000E+000          4.6927818808808839E+054         -4.5999806765271404E+038          0.0000000000000000E+000         -7.4453040088828819E+034         -4.5992361461262519E+038          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
